Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2017-04-03,206.81483055213246,207.01655458437628,205.15715498616575,206.40260314941406,85546500,3,0,14,4,2017
2017-04-04,206.11311014988772,206.621816453255,205.72719410022054,206.5341033935547,56466200,4,1,14,4,2017
2017-04-05,207.21825176629906,208.20935327204728,205.70967793121548,205.92018127441406,108800600,5,2,14,4,2017
2017-04-06,206.06050013751616,207.0252769369357,205.61318224236157,206.49903869628906,69135800,6,3,14,4,2017
2017-04-07,206.2447329335317,206.99025403224212,205.79742830418843,206.28858947753906,74412300,7,4,14,4,2017
2017-04-10,206.42889172694393,207.21825585904153,205.87632880459395,206.41134643554688,67615300,10,0,15,4,2017
2017-04-11,206.02545116406432,206.27103173592013,204.65721272568553,206.16578674316406,88045300,11,1,15,4,2017
2017-04-12,205.8851514902126,206.07810958679835,205.03438535066775,205.26242065429688,81864400,12,2,15,4,2017
2017-04-13,204.92031599382662,205.66583696533894,203.92921447753906,203.92921447753906,92880400,13,3,15,4,2017
2017-04-17,204.45548423833822,205.73602294921875,204.25376021224056,205.73602294921875,68405400,17,0,16,4,2017
2017-04-18,204.9904988176193,205.66585205687593,204.42916990506671,205.12205505371094,83225800,18,1,16,4,2017
2017-04-19,205.6921638751426,206.06930067507696,204.51687016920096,204.7449188232422,68699900,19,2,16,4,2017
2017-04-20,205.36762241916853,206.8586643757868,205.0431081355718,206.41134643554688,92572200,20,3,16,4,2017
2017-04-21,206.33242951290126,206.3850520082445,205.35010724479548,205.75355529785156,110389800,21,4,16,4,2017
2017-04-24,208.0251386336716,208.22687600105394,205.7272009310699,208.01637268066406,119209900,24,0,17,4,2017
2017-04-25,208.6654472305555,209.57760166217784,208.57773415420453,209.22677612304688,76698300,25,1,17,4,2017
2017-04-26,209.1916480808385,210.08627044350635,209.05132592019444,209.0951690673828,84702500,26,2,17,4,2017
2017-04-27,209.41974667378108,209.5776141608639,208.7268481254405,209.27064514160156,57410300,27,3,17,4,2017
2017-04-28,209.53374103385488,209.56005227961927,208.6829750657762,208.81454467773438,63532800,28,4,17,4,2017
2017-05-01,209.34075927734375,209.7705318814027,208.91976600963656,209.34075927734375,66882500,1,0,18,5,2017
2017-05-02,209.4810814280259,209.60387168088343,209.0074657050423,209.41969299316406,57375700,2,1,18,5,2017
2017-05-03,209.41970409326854,209.51618311013706,208.48122516708057,209.16534423828125,73137700,3,2,18,5,2017
2017-05-04,209.47233627233402,209.55127000347906,208.551402592903,209.4109344482422,61462700,4,3,18,5,2017
2017-05-05,209.78806234241316,210.25291210961765,209.3407444804035,210.23536682128906,62001300,5,4,18,5,2017
2017-05-08,210.279251116013,210.42835262865916,209.7705447523838,210.2003173828125,48385700,8,0,19,5,2017
2017-05-09,210.46343860116954,210.66516259819863,209.65651584678275,210.00735473632812,51363200,9,1,19,5,2017
2017-05-10,209.96346722700727,210.38446044921875,209.7529639243349,210.38446044921875,54293800,10,2,19,5,2017
2017-05-11,209.9284311865405,210.12138923936527,208.8583959420162,209.95474243164062,62358300,11,3,19,5,2017
2017-05-12,209.7003761181791,209.9985791422559,209.33200531494268,209.60389709472656,53912700,12,4,19,5,2017
2017-05-15,210.033682019472,210.88444798977778,210.01613672787107,210.76165771484375,61918900,15,0,20,5,2017
2017-05-16,211.0598255686313,211.086136810078,210.17398254594704,210.56866455078125,51241800,16,1,20,5,2017
2017-05-17,210.56872680672456,210.56872680672456,206.77098036519635,206.83238220214844,172174100,17,2,20,5,2017
2017-05-18,206.7533597590644,208.5250590660193,206.49023397951535,207.66552734375,107047700,18,3,20,5,2017
2017-05-19,208.15671876241046,209.6916037538728,208.10409627543336,209.01625061035156,115011400,19,4,20,5,2017
2017-05-22,209.53374817436872,210.24419198362662,209.4635937720304,210.07754516601562,61010600,22,0,21,5,2017
2017-05-23,210.45463008364027,210.708989916184,210.06871405021758,210.54234313964844,48341700,23,1,21,5,2017
2017-05-24,210.77919232714564,211.13878379636014,210.43711938237203,211.03353881835938,46927700,24,2,21,5,2017
2017-05-25,211.55098376409336,212.3228158579227,211.34049383532815,212.04214477539062,64071700,25,3,21,5,2017
2017-05-26,211.84919139409277,212.1649396772933,211.7702576690762,211.99830627441406,46629900,26,4,21,5,2017
2017-05-30,211.6738123825171,212.0684944536213,211.5159449073299,211.81414794921875,35201900,30,1,22,5,2017
2017-05-31,212.11233062688942,212.14742120676402,211.05984074394559,211.76150512695312,91796000,31,2,22,5,2017
2017-06-01,212.22632855990207,213.4630103756473,211.93689153601701,213.44546508789062,68962000,1,3,22,6,2017
2017-06-02,213.4981216923144,214.31381041420778,213.19991866845467,214.1559295654297,88666100,2,4,22,6,2017
2017-06-05,213.98054735830132,214.26998446976995,213.79635523895314,213.9980926513672,44698800,5,0,23,6,2017
2017-06-06,213.42799105318673,213.98932000060015,213.23503297284418,213.31398010253906,50375400,6,1,23,6,2017
2017-06-07,213.65594991211006,213.93660757627558,212.98059691479068,213.7085723876953,54144300,7,2,23,6,2017
2017-06-08,213.80510733716818,214.29626841533704,213.27885567733833,213.81387329101562,65950700,8,3,23,6,2017
2017-06-09,214.08577069656533,214.89268011519403,212.20882602248346,213.48936462402344,132256400,9,4,23,6,2017
2017-06-12,213.24374111965557,213.4980875680273,212.58593335168047,213.44546508789062,86108100,12,0,24,6,2017
2017-06-13,213.9892868778357,214.54184978448131,213.6384613586822,214.48922729492188,60067000,13,1,24,6,2017
2017-06-14,214.76108389558001,214.76984984802525,213.3840665230702,214.21730041503906,78602300,14,2,24,6,2017
2017-06-15,212.84907522760972,213.92788975233864,212.5684175003043,213.8050994873047,66464900,15,3,24,6,2017
2017-06-16,213.96638700301986,214.0192661092331,212.9616436397707,213.851806640625,84553100,16,4,24,6,2017
2017-06-19,214.6891007716386,215.6938441827939,214.5921512561587,215.6321563720703,65123800,19,0,25,6,2017
2017-06-20,215.27081706136224,215.27962576413682,214.16031533370858,214.1779327392578,56906400,20,1,25,6,2017
2017-06-21,214.57456041183764,214.6891273454766,213.64913554923663,214.12506103515625,55977600,21,2,25,6,2017
2017-06-22,214.13387836603317,214.6362433982834,213.8518384930215,214.02810668945312,44148100,22,3,25,6,2017
2017-06-23,214.08979236977004,214.61859692056964,213.7019942968101,214.28369140625,66986800,23,4,25,6,2017
2017-06-26,214.96233987444344,215.38539968325315,214.21319667876207,214.42471313476562,56700500,26,0,26,6,2017
2017-06-27,214.2043587981723,214.50402950284092,212.67961951337153,212.69725036621094,82247700,27,1,26,6,2017
2017-06-28,213.7284369890485,214.8036904077108,213.49046754107553,214.60098266601562,70042600,28,2,26,6,2017
2017-06-29,214.75075441648576,214.80363351349595,211.48974676635223,212.71482849121094,106949700,29,3,26,6,2017
2017-06-30,213.53449644962336,213.91348575225027,212.91755119367045,213.1114501953125,86820700,30,4,26,6,2017
2017-07-03,214.06336044699182,214.50403764590382,213.4728546142578,213.4728546142578,39153800,3,0,27,7,2017
2017-07-05,213.8429958249512,214.17790131045706,213.02332934155174,213.9663848876953,54427600,5,2,27,7,2017
2017-07-06,213.19083845694394,213.3142275484232,211.82473629873618,212.00982666015625,65400800,6,3,27,7,2017
2017-07-07,212.59149104538116,213.53453321720224,212.01860264246903,213.38470458984375,57972300,7,4,27,7,2017
2017-07-10,213.38471378198855,213.99285046819386,213.07623436340876,213.61386108398438,36663300,10,0,28,7,2017
2017-07-11,213.6138527843041,213.77250356290693,212.27420383459284,213.45521545410156,50354600,11,1,28,7,2017
2017-07-12,214.4335719513338,215.22678569377868,214.4335719513338,215.059326171875,59610400,12,2,28,7,2017
2017-07-13,215.06810266038562,215.5352194126189,214.83894191131972,215.42063903808594,39471600,13,3,28,7,2017
2017-07-14,215.42062585449813,216.78672776918376,215.32367633930366,216.4253692626953,60262700,14,4,28,7,2017
2017-07-17,216.3460314185704,216.73382944496603,216.2226423600262,216.39891052246094,33531900,17,0,29,7,2017
2017-07-18,215.98467083898257,216.5663678729064,215.6409432186455,216.51348876953125,42742500,18,1,29,7,2017
2017-07-19,216.83079993033803,217.69452342371412,216.82197777990353,217.6857147216797,51034300,19,2,29,7,2017
2017-07-20,217.9412911280171,218.0646801925906,217.22739629381329,217.78265380859375,47135200,20,3,29,7,2017
2017-07-21,217.20093185748044,217.61516940860668,216.97177115781187,217.58872985839844,82340800,21,4,29,7,2017
2017-07-24,217.50943566865845,217.67689514809538,217.05994978838052,217.535888671875,46622300,24,0,30,7,2017
2017-07-25,218.29384456108812,218.39961623071764,217.83554997016188,218.064697265625,54915600,25,1,30,7,2017
2017-07-26,218.35555671424973,218.3908049736175,217.8091212794421,218.07351684570312,47575400,26,2,30,7,2017
2017-07-27,218.54067239182987,218.57592065528354,216.5311717165008,217.87083435058594,70766600,27,3,30,7,2017
2017-07-28,217.3860278787561,217.74738636133165,216.92773333580078,217.6151885986328,50088400,28,4,30,7,2017
2017-07-31,218.0205799534768,218.11752945154637,217.2802456673442,217.4917755126953,65838700,31,0,31,7,2017
2017-08-01,218.09990576776704,218.13515401677802,217.4476988496878,217.9765167236328,55050400,1,1,31,8,2017
2017-08-02,218.1087454608177,218.22332582108012,217.13925037028724,218.08230590820312,47211200,2,2,31,8,2017
2017-08-03,217.96778302791614,217.994222587503,217.37727711647122,217.65931701660156,40856000,3,3,31,8,2017
2017-08-04,218.15281193406406,218.39076790330762,217.6680643975328,218.0558624267578,60191800,4,4,31,8,2017
2017-08-07,218.1263677239613,218.46127319335938,218.02059606926844,218.46127319335938,31995000,7,0,32,8,2017
2017-08-08,218.14405995109982,219.37796439083195,217.5447453119981,217.92372131347656,61719400,8,1,32,8,2017
2017-08-09,217.22746150484883,217.9677961145361,216.86610290426216,217.9149169921875,62632600,9,2,32,8,2017
2017-08-10,217.0687227837954,217.20093398452923,214.7860186041438,214.83889770507812,120479500,10,3,32,8,2017
2017-08-11,215.0681073690568,215.755562734504,214.8301379122786,215.15623474121094,74869900,11,4,32,8,2017
2017-08-14,216.45180908444587,217.5094316025287,216.41656082814976,217.28909301757812,73291900,14,0,33,8,2017
2017-08-15,217.67690243210617,217.69453328537375,216.9541988289425,217.26266479492188,55242700,15,1,33,8,2017
2017-08-16,217.79153704310872,218.19696607882491,217.20983977602182,217.64170837402344,56715500,16,2,33,8,2017
2017-08-17,217.02467173732657,217.34195979996412,214.24839782714844,214.24839782714844,128490400,17,3,33,8,2017
2017-08-18,214.0809133957411,215.21786775771972,213.46396819269683,213.91346740722656,136748000,18,4,33,8,2017
2017-08-21,213.85181584850875,214.34537212561577,213.13792098709325,214.08096313476562,65469700,21,0,34,8,2017
2017-08-22,214.67149743175762,216.4782631910887,214.65386657822438,216.3196258544922,63140100,22,1,34,8,2017
2017-08-23,215.34132911224773,215.97590537658982,215.19150047322267,215.54403686523438,50203800,23,2,34,8,2017
2017-08-24,215.9317889180256,216.09042622608106,214.83009611742344,215.0416259765625,50741700,24,3,34,8,2017
2017-08-25,215.84369414328447,216.46946170476673,215.39420822620934,215.54403686523438,64445900,25,4,34,8,2017
2017-08-28,216.08161513835435,216.10805468940487,215.12975095534014,215.5528106689453,40565600,28,0,35,8,2017
2017-08-29,214.22197459083344,216.06400185524421,214.107394228033,215.7996063232422,51135700,29,1,35,8,2017
2017-08-30,215.78199923068055,217.0952221272825,215.59690888950007,216.82199096679688,62030800,30,2,35,8,2017
2017-08-31,217.44774194835855,218.37316668698514,216.85723615950536,218.1263885498047,103803900,31,3,35,8,2017
2017-09-01,218.5054159828806,218.8667745719633,218.2850773478404,218.43490600585938,62007000,1,4,35,9,2017
2017-09-05,217.92371159091311,218.15287237079545,215.8877848218507,216.8660888671875,91398800,5,1,36,9,2017
2017-09-06,217.55348991285072,217.9412879525455,217.01586325752825,217.6063690185547,57916900,6,2,36,9,2017
2017-09-07,217.91482918277615,217.9324600325891,217.16567272230324,217.5799102783203,58034700,7,3,36,9,2017
2017-09-08,217.28906386155882,217.7914422230686,217.07754745536366,217.32432556152344,63832800,8,4,36,9,2017
2017-09-11,218.61116788527124,219.72168318065093,218.59355047782904,219.64236450195312,71364800,11,0,37,9,2017
2017-09-12,220.01250792870934,220.41792343036357,219.8274175834142,220.38267517089844,56896000,12,1,37,9,2017
2017-09-13,220.09182703821057,220.5236955458273,219.9772466600181,220.48843383789062,59228000,13,2,37,9,2017
2017-09-14,220.16233610993703,220.62064417244105,219.98606791617428,220.4179229736328,95446300,14,3,37,9,2017
2017-09-15,220.271750763052,220.80317958010252,220.1654677026699,220.71461486816406,95432400,15,4,37,9,2017
2017-09-18,221.08665137329487,221.5383679610094,220.79435939942948,221.18408203125,46235200,18,0,38,9,2017
2017-09-19,221.43208834751533,221.49409581952085,221.07780241221613,221.405517578125,47108100,19,1,38,9,2017
2017-09-20,221.49411068479645,221.60039376949084,220.47551490095094,221.48524475097656,59574100,20,2,38,9,2017
2017-09-21,221.32579640920542,221.4143611319135,220.71464170741103,220.89178466796875,48211400,21,3,38,9,2017
2017-09-22,220.59061694819388,221.1043409400657,220.5640461826781,220.93605041503906,51214000,22,4,38,9,2017
2017-09-25,220.67915997744993,221.0334593414134,219.73143789851756,220.4842987060547,57064400,25,0,39,9,2017
2017-09-26,220.9183776911661,221.1663805639585,220.3780828221949,220.6172332763672,54082000,26,1,39,9,2017
2017-09-27,221.32580719496238,221.8661020358353,220.43121290056663,221.47637939453125,81001400,27,2,39,9,2017
2017-09-28,221.19291996362864,221.8217929901809,221.10435524455968,221.74208068847656,44778800,28,3,39,9,2017
2017-09-29,221.7332172537372,222.6012407103216,221.5472218809985,222.52151489257812,85578000,29,4,39,9,2017
2017-10-02,222.75182809898874,223.4869842529297,222.57467161648378,223.4869842529297,59023000,2,0,40,10,2017
2017-10-03,223.4869836340243,223.9918417653675,223.40725781106102,223.96527099609375,66810200,3,1,40,10,2017
2017-10-04,223.81463323015035,224.47892929766707,223.69948425360326,224.23092651367188,55953600,4,2,40,10,2017
2017-10-05,224.56753024248064,225.5772598874695,224.2663858869019,225.55955505371094,63522800,5,3,40,10,2017
2017-10-06,225.10781205858453,225.59496526173263,224.84210441608508,225.30267333984375,80646000,6,4,40,10,2017
2017-10-09,225.53301213954467,225.59500609563594,224.66498863313132,224.9307098388672,35803100,9,0,41,10,2017
2017-10-10,225.50649559925057,225.90507074613095,224.95733470463222,225.52420043945312,43057400,10,1,41,10,2017
2017-10-11,225.42668791982055,225.87841796875,225.25841090811576,225.87841796875,47674300,11,2,41,10,2017
2017-10-12,225.55954268874783,225.91382855646114,225.30267394678708,225.5418243408203,47065100,12,3,41,10,2017
2017-10-13,225.98469677367393,226.09984576674347,225.5418326651173,225.81640625,54800400,13,4,41,10,2017
2017-10-16,226.04672259992523,226.312430274533,225.70128910779403,226.11756896972656,38221700,16,0,42,10,2017
2017-10-17,226.06439791199693,226.32126665076024,225.84296586864758,226.2769775390625,31561000,17,1,42,10,2017
2017-10-18,226.65786821140657,226.70215732975674,226.30358229488797,226.49844360351562,40888300,18,2,42,10,2017
2017-10-19,225.71017885141302,226.5959072869567,225.2850329865922,226.5604705810547,61903800,19,3,42,10,2017
2017-10-20,227.36650463761953,227.75622731926038,226.54277014867077,227.72962951660156,89176400,20,4,42,10,2017
2017-10-23,228.05731192012107,228.08388268552193,226.7641292565318,226.84384155273438,63915300,23,0,43,10,2017
2017-10-24,227.27791412167107,227.48161435543153,226.8793255273197,227.2424774169922,66935900,24,1,43,10,2017
2017-10-25,226.9058666063922,227.0210156088163,224.97498542348984,226.11756896972656,103715300,25,2,43,10,2017
2017-10-26,226.73757971720838,227.01213979730792,226.28584965975094,226.40985107421875,69798000,26,3,43,10,2017
2017-10-27,227.16276803542536,228.42051428003987,226.41875940928335,228.2610626220703,85562500,27,4,43,10,2017
2017-10-30,227.1627637308813,228.16364114729373,227.10962218932713,227.4107666015625,54285700,30,0,44,10,2017
2017-10-31,227.7916464570689,228.02194451404608,227.46393124077886,227.76507568359375,60304800,31,1,44,10,2017
2017-11-01,228.5532982901097,228.89871821119607,227.69414090755004,228.06613159179688,54202700,1,2,44,11,2017
2017-11-02,227.99529953213255,228.29644387693025,226.9147100453739,228.15472412109375,56449500,2,3,44,11,2017
2017-11-03,228.31414242658425,228.9607337266159,227.8978491022338,228.9164581298828,59589700,3,4,44,11,2017
2017-11-06,228.78360044712267,229.40362104584568,228.71275407911966,229.27076721191406,49652600,6,0,45,11,2017
2017-11-07,229.37708160551864,229.71366271763398,228.59763629962734,229.1113739013672,57502200,7,1,45,11,2017
2017-11-08,228.93418556422736,229.59848176247962,228.65074603237215,229.50103759765625,50469600,8,2,45,11,2017
2017-11-09,228.27876493364795,228.8633488564182,227.06529445485174,228.66848754882812,95085500,9,3,45,11,2017
2017-11-10,228.27873078966127,228.77473640201453,227.95985459298925,228.5975799560547,59984700,10,4,45,11,2017
2017-11-13,227.90671712865026,229.0404481242825,227.87128043277076,228.81015014648438,50228600,13,0,46,11,2017
2017-11-14,227.99533851603482,228.3850611536522,227.20702730758194,228.27877807617188,61315200,14,1,46,11,2017
2017-11-15,227.29559404174316,227.82703643252404,226.41873166663856,227.13616943359375,80811500,15,2,46,11,2017
2017-11-16,228.09278617113617,229.43911074673622,228.04851055969158,229.0670928955078,67777000,16,3,46,11,2017
2017-11-17,228.71278191016856,229.04049708383863,228.3141933295896,228.39390563964844,75756800,17,4,46,11,2017
2017-11-20,228.64189186853844,228.9784458810849,228.39386202200993,228.78358459472656,48075500,20,0,47,11,2017
2017-11-21,229.56301889306727,230.46647891907537,228.74816411972952,230.28045654296875,69176800,21,1,47,11,2017
2017-11-22,230.28942472440662,230.4222786018434,229.90856793232442,230.0768585205078,45033400,22,2,47,11,2017
2017-11-24,230.57277514769595,230.7144949055646,230.4310553898273,230.60818481445312,27856500,24,4,47,11,2017
2017-11-27,230.6524818383497,230.95362618014764,230.28933003581355,230.49305725097656,52274900,27,0,48,11,2017
2017-11-28,230.9625469432332,232.8579916693077,230.86510276318532,232.8314208984375,98971700,28,1,48,11,2017
2017-11-29,232.96422507312562,233.5045333393132,232.23794848079012,232.6896514892578,77512100,29,2,48,11,2017
2017-11-30,233.61973766383375,235.6480362921185,233.54002534934227,234.72689819335938,127894400,30,3,48,11,2017
2017-12-01,234.50545030354397,234.99259009163268,230.96253684752566,234.23971557617188,164390900,1,4,48,12,2017
2017-12-04,235.87831420643164,236.31231244728463,233.90313025938073,233.956298828125,94040600,4,0,49,12,2017
2017-12-05,233.1147918701172,234.85081146006897,232.98193805486434,233.1147918701172,77994500,5,1,49,12,2017
2017-12-06,233.21222966557778,233.59311334343843,232.6896532590715,233.15908813476562,75898600,6,2,49,12,2017
2017-12-07,233.89430236816403,234.21315161393656,232.89342496290254,233.89430236816406,77218600,7,3,49,12,2017
2017-12-08,234.85974368503855,235.17859293164693,233.85886627715325,235.1697540283203,76563900,8,4,49,12,2017
2017-12-11,235.8782958984375,235.94030336525628,235.14315331994106,235.8782958984375,83077500,11,0,50,12,2017
2017-12-12,236.67542756611047,236.77287172501383,235.91371427959265,236.29457092285156,85195800,12,1,50,12,2017
2017-12-13,236.54260951303638,236.9854736852738,236.1794576481676,236.26803588867188,102905400,13,2,50,12,2017
2017-12-14,236.56916676004326,236.6843157630886,235.24944025190112,235.30258178710938,100666700,14,3,50,12,2017
2017-12-15,236.31840077634578,237.73390416504975,236.26498760457957,237.26206970214844,144610300,15,4,50,12,2017
2017-12-18,238.67747903575633,239.12260673736407,238.57065273432067,238.76651000976562,83653600,18,0,51,12,2017
2017-12-19,239.0158267469138,239.06032865832162,237.77835845582555,237.84959411621094,82382900,19,1,51,12,2017
2017-12-20,238.82891460586606,238.88232778059586,237.4223223905631,237.72500610351562,76751500,20,2,51,12,2017
2017-12-21,238.35705904433414,238.93574700016518,237.96534435197864,238.21461486816406,67032300,21,3,51,12,2017
2017-12-22,238.23244824988134,238.26806608766256,237.60925834673407,238.15232849121094,78720900,22,4,51,12,2017
2017-12-26,237.74276754626905,238.089980300965,237.60035054625996,237.86741638183594,45244400,26,1,52,12,2017
2017-12-27,238.03658272627806,238.34817766715898,237.70719245134214,237.98316955566406,57751000,27,2,52,12,2017
2017-12-28,238.49055504145701,238.51726161928326,238.09884045437812,238.4727325439453,45116100,28,3,52,12,2017
2017-12-29,239.0603165712376,239.07811190121214,237.3777477458111,237.57357788085938,96007400,29,4,52,12,2017
2018-01-02,238.4461012503176,239.30965043060107,238.05438653956327,239.27403259277344,86655700,2,1,1,1,2018
2018-01-03,239.44318069950288,240.93883101868462,239.44318069950288,240.7874755859375,90070400,3,2,1,1,2018
2018-01-04,241.43732624618858,242.2919640031969,240.84975429810646,241.80230712890625,80636400,4,3,1,1,2018
2018-01-05,242.6035148148836,243.53827214473736,242.1049739498363,243.4136505126953,83524000,5,4,1,1,2018
2018-01-08,243.31577086530595,244.01908043983636,243.02199845330773,243.8588409423828,57319200,8,0,2,1,2018
2018-01-09,244.28613303456515,245.0428557339175,244.00124472000627,244.41078186035156,57254000,9,1,2,1,2018
2018-01-10,243.6451658239578,244.30397349586673,242.9685899876945,244.03688049316406,69574300,10,2,2,1,2018
2018-01-11,244.5976913841886,245.8173370361328,244.42854067072062,245.8173370361328,62361500,11,3,2,1,2018
2018-01-12,246.0845229014976,247.58903022509952,245.78181201792546,247.41990661621094,90816100,12,4,2,1,2018
2018-01-16,248.69292476225635,249.35170525862776,245.8708023579105,246.57411193847656,106555100,16,1,3,1,2018
2018-01-17,247.51777024970102,249.31607683096257,246.57410146099048,248.9243621826172,113258800,17,2,3,1,2018
2018-01-18,248.80872622322582,249.23603166313993,248.00747418647944,248.50604248046875,100728000,18,3,3,1,2018
2018-01-19,249.09351136563657,249.63658142089844,248.5059665652417,249.63658142089844,140920100,19,4,3,1,2018
2018-01-22,249.42291704422158,251.66635131835938,249.3694767146154,251.66635131835938,91322400,22,0,4,1,2018
2018-01-23,251.7109350133435,252.49436452285653,251.3815446896739,252.20059204101562,97084700,23,1,4,1,2018
2018-01-24,252.85041161800328,253.4558061360012,250.90966073173735,252.10260009765625,134816100,24,2,4,1,2018
2018-01-25,252.9749996827727,253.07291474442127,251.40814134886696,252.20936584472656,84587300,25,3,4,1,2018
2018-01-26,253.05521723302948,255.17403043491439,252.79703543765694,255.12950134277344,107743100,26,4,4,1,2018
2018-01-29,254.55085389295004,254.9959818270832,253.27779452175798,253.4380340576172,90118300,29,0,5,1,2018
2018-01-30,251.58626672939553,253.49139980340493,250.3577095141209,250.8384552001953,131796400,30,1,5,1,2018
2018-01-31,251.70200116795036,252.20942626353988,249.87696070126802,250.96307373046875,108364800,31,2,5,1,2018
2018-02-01,250.22416496766138,251.99576503780298,249.87695221928067,250.6781768798828,90102500,1,3,5,2,2018
2018-02-02,249.34283943010183,249.47639953856938,245.18535994304835,245.22097778320312,173174800,2,4,5,2,2018
2018-02-05,243.44038363382853,245.5769914553585,234.4131795896782,234.9651336669922,294681800,5,0,6,2,2018
2018-02-06,231.41306115439525,240.10196519204598,230.30915281692052,239.59451293945312,355026800,6,1,6,2,2018
2018-02-07,239.03368491386,242.47005929858068,238.2146376147852,238.29478454589844,167376100,7,2,6,2,2018
2018-02-08,238.5974412473681,238.73988542101256,229.32096480607842,229.35658264160156,246449500,8,3,6,2,2018
2018-02-09,232.17870520500833,234.68032186651462,225.1634986345731,232.80189514160156,283565300,9,4,6,2,2018
2018-02-12,234.87619444311682,237.70722876033426,232.94435441778106,236.22048950195312,143736000,12,0,7,2,2018
2018-02-13,235.0008262338649,237.35999868644922,234.4132541415975,236.80804443359375,81223600,13,1,7,2,2018
2018-02-14,235.30344944174647,240.3690058496082,235.29453819207214,240.00399780273438,120735700,14,2,7,2,2018
2018-02-15,241.7667018130873,243.07537853439516,239.27397001760232,243.06646728515625,111200300,15,3,7,2,2018
2018-02-16,242.43442816027527,245.10519514367547,242.38989907615058,243.13771057128906,160420100,16,4,7,2,2018
2018-02-20,242.1763135670408,243.63634629702207,240.81422311453593,241.61544799804688,86369700,20,1,8,2,2018
2018-02-21,242.06053756225148,244.5710653450868,240.31564386646767,240.41355895996094,98883700,21,2,8,2,2018
2018-02-22,241.34831801134473,243.0843002699461,240.04855233793677,240.72512817382812,110511300,22,3,8,2,2018
2018-02-23,241.96254199373524,244.56207275390625,241.48179643238382,244.56207275390625,92766400,23,4,8,2,2018
2018-02-26,245.64829446745574,247.5000418821837,245.0518382518547,247.402099609375,86491400,26,0,9,2,2018
2018-02-27,247.58896975285006,248.31010177763787,244.25051128146683,244.31283569335938,99099200,27,1,9,2,2018
2018-02-28,245.42568098787888,245.87972008162694,241.51747265406172,241.83795166015625,121907800,28,2,9,2,2018
2018-03-01,241.6242824115672,243.19114100527594,236.80799622069966,238.32144165039062,176855100,1,3,9,3,2018
2018-03-02,236.6299351597847,240.11974917720585,235.7575020317637,239.5499725341797,139083200,2,4,9,3,2018
2018-03-05,238.3481623532821,242.94188491008123,238.24130885047052,242.31869506835938,97307400,5,0,10,3,2018
2018-03-06,243.30687558370198,243.3870225061355,241.41953781840968,242.9329833984375,79213200,6,1,10,3,2018
2018-03-07,240.7429277029782,243.20001464766113,240.54707038717174,242.8439178466797,87063500,7,2,10,3,2018
2018-03-08,243.52947750170333,244.14375621319695,242.52351121021837,244.01913452148438,66901200,8,3,10,3,2018
2018-03-09,245.44349922130084,248.26559448242188,245.12299305233222,248.26559448242188,113625300,9,4,10,3,2018
2018-03-12,248.5593892431776,249.1914631497906,247.56228009008913,247.95399475097656,71924800,12,0,11,3,2018
2018-03-13,249.129109690888,249.63656187448666,245.73723822105407,246.3515167236328,91968900,13,1,11,3,2018
2018-03-14,247.32187602834864,247.5088220744818,244.52648791140516,245.0873260498047,105895100,14,2,11,3,2018
2018-03-15,245.60371123171666,246.25358041062952,244.3128297866136,244.82028198242188,83433000,15,3,11,3,2018
2018-03-16,245.35384398484314,246.14935770140767,245.03208154482823,245.08570861816406,100343700,16,4,11,3,2018
2018-03-19,244.32607287404156,245.26457438599903,240.0982880445692,241.7697296142578,109208400,19,0,12,3,2018
2018-03-20,242.1719460025828,242.8244453735481,241.49263308361958,242.18089294433594,59757300,20,1,12,3,2018
2018-03-21,242.13619208558205,244.25454426670646,241.50158658089677,241.71609497070312,78709600,21,2,12,3,2018
2018-03-22,239.4636209677938,240.3216816105053,235.39671848106363,235.673828125,148785900,22,3,12,3,2018
2018-03-23,236.12079857679151,236.45150811269318,230.45394720071317,230.6505889892578,183534800,23,4,12,3,2018
2018-03-26,234.29735255635208,237.24695156813448,231.8661578320179,236.96092224121094,141956100,26,0,13,3,2018
2018-03-27,237.90843135777453,238.44470232483488,231.35670584514887,232.92984008789062,129941400,27,1,13,3,2018
2018-03-28,233.06393537479963,234.7532709524827,231.12433089048926,232.24160766601562,146452300,28,2,13,3,2018
2018-03-29,233.39460459023704,237.09503772419222,232.25051446096177,235.2090606689453,111601600,29,3,13,3,2018
2018-04-02,234.67272516177087,235.19115668888014,227.62942397992416,230.1321258544922,186286300,2,0,14,4,2018
2018-04-03,231.38347138395284,233.56439712168586,229.5690155825137,233.08172607421875,119956900,3,1,14,4,2018
2018-04-04,229.48861035828398,236.29057710872982,229.3545426236533,235.57553100585938,123715300,4,2,14,4,2018
2018-04-05,237.35423971911482,238.3285289582275,236.25485695711248,237.43470764160156,82652600,5,3,14,4,2018
2018-04-06,235.4503989531796,236.9609317274639,230.6058759145315,232.14324951171875,179521200,6,4,14,4,2018
2018-04-09,233.61807830448322,236.71963943253624,232.3399203401166,233.28736877441406,105442900,9,0,15,4,2018
2018-04-10,236.21009139576955,237.7921721943094,235.0570818206958,236.9966583251953,103529000,10,1,15,4,2018
2018-04-11,235.49504145086345,237.43464519985025,235.42354776633036,235.75425720214844,91140200,11,2,15,4,2018
2018-04-12,237.09504843267572,238.65028877688002,236.91627326051503,237.6938934326172,68890500,12,3,15,4,2018
