Date,Tone,Positive_Score,Negative_Score,Polarity,Activity_Ref_Density,Self_Group_Density
2015-05-06,-1.4183984835501575,2.4942021034503594,3.912600587000517,6.406802690450877,22.811535941904907,0.7543442942746336
2015-05-07,-1.3493653069732077,2.5152286936517028,3.86459400062491,6.379822694276613,22.79276846030236,0.7990424955666009
2015-05-08,-1.267424645102769,2.720553524771734,3.9879781698745025,6.708531694646236,22.68044215287427,0.9029903824919466
2015-05-11,-1.7852724402393287,2.443085479342384,4.228357919581713,6.671443398924097,22.995103656807686,0.7518418138834839
2015-05-12,-1.6667117366705004,2.490110205190381,4.156821941860882,6.646932147051263,23.0304592915498,0.7473702670574327
2015-05-13,-1.3708742038425343,2.621919361826559,3.9927935656690936,6.614712927495653,22.775834206133396,0.8001614207432955
2015-05-14,-1.2212369055778283,2.677202588162581,3.898439493740409,6.57564208190299,22.675342711011226,0.82395122469548
2015-05-15,-1.2588547572317919,2.682189811106994,3.941044568338786,6.623234379445781,22.786313026114914,0.849550085906486
2015-05-18,-1.7451730457082346,2.44700949581564,4.1921825415238745,6.639192037339514,23.04414849413477,0.7549605543573346
2015-05-19,-1.6307764980548893,2.4869915337633244,4.117768031818214,6.604759565581539,22.86707566458824,0.7798526852665533
2015-05-20,-1.5037128601900929,2.5119441321393556,4.015656992329448,6.527601124468803,22.854478579547063,0.8300558058002481
2015-05-21,-1.4367073524515077,2.493518782687926,3.930226135139434,6.423744917827358,22.842136047086232,0.8230925251769541
2015-05-22,-1.2845581694290549,2.5419440692048942,3.8265022386339487,6.368446307838844,22.99578742357134,0.8147801441294427
2015-05-25,-1.3411549562755605,2.604321172067563,3.945476128343123,6.5497973004106855,23.04016705623865,0.837940417186346
2015-05-26,-1.5632849375560758,2.44062092833924,4.003905865895315,6.444526794234554,22.651729429794898,0.7481443497641108
2015-05-27,-1.7969160333833714,2.3474525385258893,4.144368571909261,6.49182111043515,22.381083466089102,0.7183594717517168
2015-05-28,-1.8698541753820799,2.3501806417893767,4.220034817171457,6.570215458960835,22.52867284735545,0.7513605499693633
2015-05-29,-1.631758204668261,2.4544549714015287,4.08621317606979,6.540668147471318,22.62439600593271,0.7730269257713475
2015-06-01,-1.4448980580675606,2.539644365991978,3.9845424240595384,6.524186790051516,22.666073918714513,0.7793245043774861
2015-06-02,-1.387559664614172,2.541374106355017,3.9289337709691883,6.470307877324204,22.6241204561783,0.7799892471056941
2015-06-03,-1.5034840714445774,2.5038348094434473,4.0073188808880245,6.511153690331471,22.718795765579824,0.8158397240325164
2015-06-04,-1.6166439808991,2.445692053571828,4.062336034470927,6.508028088042755,22.964757347204667,0.8705825232803713
2015-06-05,-1.225525852904291,2.5815950723681835,3.807120925272474,6.388715997640657,22.94851554537617,0.9572640648259534
2015-06-08,-1.3880945504540476,2.4634528753060114,3.8515474257600593,6.315000301066073,22.708272850477837,0.7364473694191055
2015-06-09,-1.630717162703633,2.4085335473106584,4.039250710014292,6.44778425732495,22.905127304417572,0.7407559815660406
2015-06-10,-1.8180676750833717,2.389775546846601,4.207843221929973,6.597618768776575,22.94349489914506,0.7545821733096534
2015-06-11,-1.5890206342502973,2.528516308614489,4.1175369428647866,6.646053251479275,22.86966389374282,0.77250665095661
2015-06-12,-1.370000334210866,2.6128933603633087,3.982893694574175,6.5957870549374835,22.86401610586211,0.8365816107237254
2015-06-15,-1.4618489199023401,2.5484602412852633,4.010309161187603,6.558769402472867,22.950608810687637,0.7851396152545896
2015-06-16,-1.6589128234336663,2.4619754595799646,4.12088828301363,6.582863742593595,22.84702011408743,0.7942524928444408
2015-06-17,-1.7015323222156684,2.440567641861252,4.1420999640769205,6.582667605938172,22.81694719650726,0.854286213060673
2015-06-18,-1.7991857704913037,2.4076396995529916,4.206825470044295,6.614465169597288,22.822719117150516,0.9061475400567613
2015-06-19,-1.5689287179815057,2.4960523388851654,4.064981056866671,6.561033395751837,22.785175939859666,0.9389848775683539
2015-06-22,-1.705792586145629,2.4330319016869772,4.138824487832606,6.571856389519583,22.937013500648124,0.8253857743805038
2015-06-23,-1.916529960822863,2.322981458763617,4.2395114195864805,6.5624928783500955,23.104710611576277,0.7974505614649701
2015-06-24,-1.5528685977121723,2.4252102883062903,3.978078886018462,6.403289174324753,23.048452291917744,0.8211499556094014
2015-06-25,-1.287469081156511,2.6656528321117587,3.9531219132682693,6.618774745380029,23.076509835806135,0.8409405004354409
2015-06-26,-1.3795039311325654,2.7257466404908746,4.105250571623439,6.830997212114314,23.17106649521662,0.8409085305156225
2015-06-29,-1.4412740722617046,2.5875236343307217,4.028797706592426,6.6163213409231485,22.676075719016424,0.803771213998781
2015-06-30,-1.3319103441608529,2.622482336918249,3.9543926810791024,6.57687501799735,22.62145338249152,0.814917844400357
2015-07-01,-1.515298755465453,2.4998569302109224,4.015155685676375,6.515012615887297,22.566165788939145,0.7783483008818112
2015-07-02,-1.4440087076915238,2.482598917756306,3.926607625447831,6.409206543204137,22.69114001148722,0.8212781101608251
2015-07-03,-0.8575665208679161,2.777540667565258,3.635107188433174,6.412647855998432,22.604556961797446,0.9445254866596201
2015-07-06,-0.9657599008765486,2.6228475918504803,3.5886074927270295,6.21145508457751,22.631645210525694,0.9127073501404961
2015-07-07,-0.8742253372037369,2.6707568050079513,3.5449821422116883,6.21573894721964,22.605039371512255,0.8994584863992013
2015-07-08,-1.1640792720949062,2.6448983417397174,3.8089776138346245,6.453875955574342,22.991733681162863,0.9662343828931177
2015-07-09,-1.225974260840622,2.63608517207117,3.862059432911792,6.498144604982962,22.763342424030203,0.943014922578839
2015-07-10,-1.20626188464785,2.638127595226064,3.844389479873914,6.482517075099979,22.687445847258072,0.9577673712834316
2015-07-13,-1.3654889667987469,2.5485527272288038,3.9140416940275506,6.462594421256355,22.871024821937663,0.9100776966238324
2015-07-14,-0.8895595646125513,2.6941728676240695,3.5837324322366215,6.277905299860691,22.778115266307857,0.9524412067407302
2015-07-15,-0.913613383421365,2.7144375067030713,3.6280508901244364,6.342488396827507,22.642130222266534,0.9607559037464776
2015-07-16,-1.101406609447791,2.635365395008385,3.7367720044561765,6.3721373994645605,22.510780515489518,0.9774527736863758
2015-07-17,-1.1331533014015536,2.5923621157974526,3.7255154171990057,6.317877532996458,22.573725654993464,1.021635699756743
2015-07-20,-0.9642048295287149,2.619714898508175,3.58391972803689,6.203634626545064,22.545693037140957,0.902368917826393
2015-07-21,-1.1206060363005936,2.5691387717863536,3.6897448080869464,6.2588835798733,22.66157203274471,0.9230974924226713
2015-07-22,-1.1846701215103885,2.5957878099901923,3.780457931500581,6.376245741490772,22.72208772856727,0.8968034195892656
2015-07-23,-1.254270550501992,2.5575252051289477,3.8117957556309396,6.369320960759886,22.647640463885555,0.9137785012424517
2015-07-24,-1.2785271524708117,2.5226146877627933,3.8011418402336044,6.323756527996398,22.819435513778874,0.9410124840927033
2015-07-27,-1.2353592350393672,2.4959352055517443,3.7312944405911117,6.227229646142857,22.7261627635799,0.9097129759723218
2015-07-28,-1.1911028992066186,2.5409069464565057,3.732009845663125,6.272916792119631,22.80043737636572,0.9386053858041575
2015-07-29,-1.0952423715930324,2.628327907176753,3.7235702787697855,6.351898185946538,22.700804622686704,0.9514388750517926
2015-07-30,-1.1798319161281192,2.6333199687662106,3.8131518848943298,6.446471853660541,22.50738936840882,0.940181011527898
2015-07-31,-1.234128899954612,2.5741008583583453,3.808229758312957,6.382330616671302,22.50449330251987,0.9664883512100516
2015-08-03,-1.3445411040864819,2.482912844626282,3.827453948712764,6.310366793339047,22.701857148872424,0.8573353069481172
2015-08-04,-1.1851723723474312,2.527947041267332,3.713119413614763,6.2410664548820955,22.668123962240927,0.8594522044552997
2015-08-05,-1.0934356000783934,2.5845967192327812,3.678032319311175,6.262629038543955,22.79038401941175,0.9004359622809935
2015-08-06,-1.1809869822932901,2.6294299366387857,3.810416918932076,6.439846855570861,22.69324219347484,0.9450512005537778
2015-08-07,-1.2105069801115065,2.644253173290272,3.8547601534017786,6.499013326692051,22.62299909665219,0.9688497188495596
2015-08-10,-1.0074380258946456,2.652785711538658,3.660223737433304,6.313009448971961,22.559283375260133,0.87362225721171
2015-08-11,-1.0635825255630034,2.6389604010370125,3.7025429266000156,6.341503327637028,22.448022452132687,0.8673700135348588
2015-08-12,-1.1796604861784195,2.611046489655541,3.7907069758339595,6.401753465489501,22.64684311167296,0.8839870189272078
2015-08-13,-1.1227075899166685,2.635069085488057,3.7577766754047257,6.392845760892784,22.711922954910335,0.9069606144021449
2015-08-14,-1.0719228722949097,2.672438984213256,3.7443618565081658,6.416800840721422,22.75795183786211,0.9497217252531556
2015-08-17,-1.1462179576767884,2.597863328537493,3.744081286214281,6.3419446147517755,22.609171289542076,0.8884979940325467
2015-08-18,-1.314983571273912,2.554796890382062,3.869780461655973,6.424577352038035,22.621461634036965,0.9160689094358285
2015-08-19,-1.4883578726895328,2.491316308979559,3.979674181669093,6.470990490648651,22.523950122822352,0.9312002816618266
2015-08-20,-1.441487266449341,2.5115562090680315,3.9530434755173727,6.464599684585405,22.544625981891325,0.9661932732223826
2015-08-21,-1.485584525009187,2.507566466591182,3.993150991600369,6.50071745819155,22.65521457951306,1.0154076156895775
2015-08-24,-1.2427221978116767,2.5226859642153903,3.765408162027067,6.2880941262424574,22.692862261935787,0.8735931069797729
2015-08-25,-1.283211598743417,2.5335323977925244,3.816743996535942,6.350276394328467,22.77951006600473,0.9256795985887577
2015-08-26,-1.1715854888462767,2.5598160672812953,3.7314015561275724,6.291217623408867,22.689937198307796,0.9630337139734896
2015-08-27,-1.2282032664742968,2.5478957964196796,3.7760990628939757,6.323994859313657,22.674913853345235,0.9648120787570317
2015-08-28,-1.338003633613032,2.5706692658054413,3.908672899418473,6.479342165223915,22.73922439921009,1.006252767060989
2015-08-31,-1.24084679430683,2.5645487237439615,3.805395518050791,6.369944241794752,22.63308948547225,0.8990421236249025
2015-09-01,-1.2011133360222452,2.5727375531795054,3.773850889201751,6.346588442381256,22.658149169598026,0.8764364653737369
2015-09-02,-1.0468925149013084,2.6487758884083283,3.6956684033096368,6.3444442917179655,22.71302959286954,0.8918314181227682
2015-09-03,-1.0637004516756816,2.6730652967054036,3.736765748381085,6.409831045086489,22.683484824772204,0.9071753440557166
2015-09-04,-1.1744121484547978,2.6090213460779164,3.783433494532714,6.392454840610631,22.69049952089216,0.9480771279343795
2015-09-07,-1.0804665217096519,2.604922734354793,3.685389256064445,6.290311990419238,22.79818586584407,0.9480122295750203
2015-09-08,-0.9746792583139997,2.6247594914857233,3.599438749799722,6.224198241285445,22.593634734827646,0.9328241865760918
2015-09-09,-1.063248175202403,2.609762409330048,3.673010584532451,6.2827729938624985,22.64178521364715,0.9289791341716478
2015-09-10,-1.0743570536446434,2.677680976785005,3.7520380304296483,6.429719007214654,22.537128733127062,0.9593547377251921
2015-09-11,-1.0073258092292672,2.7320720074771336,3.739397816706401,6.471469824183536,22.53911934937487,0.9725185312043237
2015-09-14,-1.3011502078016015,2.538368213653318,3.83951842145492,6.377886635108237,22.63566790588161,0.862955420489753
2015-09-15,-1.130364448343622,2.604019133338164,3.734383581681786,6.338402715019951,22.750253818365742,0.8999180049366288
2015-09-16,-1.1299274285470982,2.6065426997222403,3.736470128269338,6.343012827991578,22.71153493426635,0.9346515284591914
2015-09-17,-1.0943896192018114,2.592208338634611,3.686597957836422,6.278806296471034,22.70041053844968,0.9602598805676572
2015-09-18,-1.0616102777727712,2.630668555828301,3.6922788336010726,6.322947389429374,22.68111719311126,0.9482302794588942
2015-09-21,-0.9760978491955616,2.6718692727529674,3.647967121948529,6.319836394701497,22.564062587309177,0.9317786068221554
2015-09-22,-0.9359298055795057,2.706017197203281,3.641947002782786,6.347964199986067,22.48024361514681,0.91435496065057
2015-09-23,-0.910969206226475,2.682344920974648,3.5933141272011233,6.275659048175771,22.43720338562639,0.9185458815284018
2015-09-24,-0.8816060084450273,2.651574304263514,3.533180312708542,6.184754616972055,22.40692177818961,0.9619639229625883
2015-09-25,-0.7511202001630028,2.7363818583415593,3.4875020585045626,6.223883916846122,22.400134084501136,0.999101197679314
2015-09-28,-0.9751761647392534,2.7270105801521374,3.7021867448913905,6.429197325043528,22.453087383066137,0.9024748066019018
2015-09-29,-1.048386501894749,2.6041032360597707,3.652489737954519,6.256592974014291,22.671284347381604,0.9062654399313804
2015-09-30,-1.2874846177394015,2.5081078499941176,3.795592467733519,6.303700317727638,22.752787178032563,0.9065966901221874
2015-10-01,-1.354555911409353,2.542846021381992,3.897401932791345,6.440247954173337,22.626791248504645,0.9715059500262139
2015-10-02,-1.3447337222076563,2.5648202755509417,3.9095539977585982,6.4743742733095395,22.56235827941308,1.0231826866524232
2015-10-05,-1.0886459662682588,2.6619933104682416,3.7506392767365,6.41263258720474,22.581795713747926,0.9649271527183952
2015-10-06,-1.1455363359233564,2.6473775928141188,3.792913928737475,6.440291521551594,22.773413555527597,0.9895825551486088
2015-10-07,-1.0514261945332537,2.6328141869337798,3.6842403814670335,6.317054568400814,22.792340506685964,0.9700360902175594
2015-10-08,-1.0881556133025945,2.662148406799623,3.750304020102217,6.412452426901842,22.57402557907502,0.9257188597773711
2015-10-09,-1.2653007849830553,2.656940000112937,3.922240785095992,6.579180785208929,22.41747934143452,0.973664355765374
2015-10-12,-1.0811331606522792,2.66923468374009,3.7503678443923696,6.419602528132459,22.75259581276586,0.9142782686050115
2015-10-13,-1.2007447077545668,2.617344990756255,3.8180896985108217,6.435434689267077,22.6057501071046,0.9041042102619232
2015-10-14,-1.2404113671370025,2.5971513063369396,3.837562673473942,6.434713979810882,22.536163797466365,0.9112117487156298
2015-10-15,-1.2313272309430283,2.576811047356672,3.8081382782997006,6.384949325656372,22.60279185692787,0.879097830529898
2015-10-16,-1.3165430675362435,2.53162505609494,3.8481681236311833,6.379793179726123,22.559533886258485,0.8699843815322433
2015-10-19,-1.173885439205352,2.6182353439297104,3.7921207831350627,6.410356127064773,22.65363879789089,0.9097505242873949
2015-10-20,-1.052720212805212,2.679167264904815,3.7318874777100253,6.411054742614841,22.623225349393465,0.9421153920053095
2015-10-21,-1.556506431570095,2.5037589758842658,4.06026540745436,6.5640243833386265,22.61419410327392,0.8834604210085493
2015-10-22,-1.3779969396700438,2.549621922364342,3.927618862034386,6.477240784398728,22.55685307581963,0.9236923437963461
2015-10-23,-1.1455474652693711,2.5840188337700005,3.7295662990393716,6.313585132809373,22.426347221496876,0.9431621832345837
2015-10-26,-0.95564863727345,2.729143926156464,3.6847925634299137,6.413936489586377,22.550644335339612,0.946157505261404
2015-10-27,-1.0137804480479524,2.677873841182229,3.6916542892301814,6.3695281304124105,22.61856742955716,0.9653171414590564
2015-10-28,-1.1630330002384088,2.6168844592212914,3.779917459459701,6.3968019186809935,22.626226721007107,0.9353869755208325
2015-10-29,-1.1791236337727633,2.6660521212149235,3.8451757549876873,6.511227876202612,22.728501814804016,0.9705985701263937
2015-10-30,-1.0781961904379904,2.73927025307321,3.8174664435111993,6.55673669658441,22.715357639106372,1.008281944259833
2015-11-02,-0.8264552963750864,2.7083512745737885,3.534806570948875,6.243157845522665,22.609050392284118,0.9262504421244848
2015-11-03,-0.8909841727692444,2.6686764321534358,3.5596606049226795,6.228337037076116,22.619553907545516,0.9038980724575938
2015-11-04,-1.0161346229207529,2.64808311214534,3.6642177350660927,6.312300847211433,22.47160453274982,0.8460866034215998
2015-11-05,-1.0216813936496334,2.6735194649082525,3.695200858557886,6.368720323466139,22.51708257613518,0.8894613325729357
2015-11-06,-0.9947817928392924,2.696384371144177,3.69116616398347,6.387550535127646,22.8464818837791,0.9676234598282262
2015-11-09,-1.0204040103875331,2.681764713723354,3.702168724110887,6.383933437834242,22.534539302550204,0.9021290514904684
2015-11-10,-0.7513144727254104,2.7982428371846852,3.5495573099100954,6.347800147094782,22.514766882427754,0.9593438144537288
2015-11-11,-0.9411869518835209,2.7184350423073047,3.6596219941908257,6.37805703649813,22.433102034004392,0.9652724041254016
2015-11-12,-1.242408380887566,2.6603860463228535,3.9027944272104196,6.563180473533272,22.327034801809567,0.9420233584386827
2015-11-13,-1.6126137970148169,2.6453756534470165,4.257989450461833,6.9033651039088495,22.28468727725016,0.990539231478111
2015-11-16,-1.3150332837479966,2.6286338449681454,3.9436671287161413,6.572300973684287,22.386022728363045,0.9428241316880017
2015-11-17,-1.2261421729414292,2.6241117598805346,3.850253932821964,6.474365692702499,22.386962726371895,0.9447500803628602
2015-11-18,-1.2003579996785432,2.642809935603026,3.843167935281569,6.485977870884596,22.31120494348281,0.9585057672692066
2015-11-19,-1.1473872095613158,2.685525154991783,3.832912364553099,6.518437519544882,22.29368423284251,0.964839404967858
2015-11-20,-1.3399714191334657,2.5822407361890654,3.922212155322531,6.504452891511598,22.425854815060173,0.9092393336747517
2015-11-23,-1.2572069479004693,2.663288315418731,3.9204952633192005,6.583783578737932,22.53858732709577,0.973228628426794
2015-11-24,-1.1003003370371618,2.708390208220145,3.8086905452573063,6.517080753477451,22.594572406536617,0.9680039878919185
2015-11-25,-0.9797975691091488,2.7289453680882585,3.708742937197407,6.437688305285665,22.623805575827788,1.0004326340054144
2015-11-26,-1.2316732689329455,2.548894971899863,3.780568240832808,6.32946321273267,22.749577915319502,0.9589333668957621
2015-11-27,-1.297050839754992,2.5501457938941763,3.8471966336491685,6.397342427543345,22.816369380848613,0.9496884120245295
2015-11-30,-1.1227191258846845,2.6176291852040356,3.74034831108872,6.357977496292755,22.43597912409825,0.8965204260852294
2015-12-01,-1.1339703661763343,2.637533173283562,3.7715035394598964,6.409036712743459,22.576980896999796,0.9287412406119048
2015-12-02,-1.1208053596752714,2.6371167633529593,3.7579221230282305,6.39503888638119,22.688100253606407,0.9530461926498996
2015-12-03,-1.3513550476996772,2.5722057949556016,3.9235608426552786,6.49576663761088,22.603755531876885,0.9249151703744277
2015-12-04,-1.4364555332331297,2.5532478084915415,3.9897033417246712,6.542951150216212,22.487711351329043,0.9128841926585868
2015-12-07,-1.0637980750195541,2.6831571674760384,3.7469552424955923,6.430112409971629,22.47355226728666,0.9636064693355373
2015-12-08,-1.0609293967225102,2.7022488623825938,3.763178259105104,6.465427121487697,22.47475733615186,0.9424954740319497
2015-12-09,-0.9182880359373116,2.7577882648800176,3.676076300817329,6.4338645656973465,22.529916790045768,0.9721828513210313
2015-12-10,-0.9447018642882543,2.7563028611573204,3.701004725445575,6.457307586602894,22.55926048890437,0.9764354623467375
2015-12-11,-1.0485882586931103,2.733065394079804,3.781653652772914,6.5147190468527185,22.59146398657083,0.9707691022330172
2015-12-14,-1.3155154761161105,2.630980502291231,3.946495978407341,6.5774764806985715,22.752787115114295,0.9129709488583271
2015-12-15,-1.2063768678315359,2.6687926629788823,3.8751695308104184,6.5439621937893016,22.779074740288035,0.9130209033962321
2015-12-16,-1.0930446052696408,2.7777961701776293,3.8708407754472693,6.648636945624899,22.575064897094162,0.9298165185723726
2015-12-17,-1.131158088257919,2.764975558711077,3.896133646968995,6.661109205680073,22.417066877172516,0.8998090306099324
2015-12-18,-1.1909755839772924,2.694151444815487,3.8851270287927786,6.579278473608266,22.59831484491543,0.9081766738701824
2015-12-21,-1.3487956262537295,2.6743671586519633,4.023162784905693,6.697529943557657,22.519064402848244,0.9126915663632517
2015-12-22,-1.3526724635892757,2.6824752554908913,4.035147719080167,6.717622974571058,22.572708888917912,0.934909426568709
2015-12-23,-1.2446058102104907,2.678402496619745,3.923008306830236,6.601410803449979,22.524200438119028,0.8977596685093743
2015-12-24,-1.2025593685590643,2.7206270492158606,3.9231864177749256,6.643813466990786,22.511928816732773,0.9217126169256918
2015-12-25,-0.8134360715521113,2.906642643712531,3.720078715264642,6.626721358977172,22.277857709856338,0.9706859127208832
2015-12-28,-1.342510916925839,2.565836479730567,3.908347396656406,6.474183876386973,22.528558934951835,0.8717972181323398
2015-12-29,-1.2725378641117056,2.6240085794475507,3.896546443559257,6.520555023006808,22.488750574313404,0.8611611972908289
2015-12-30,-1.2110408825845265,2.634659075921684,3.8456999585062097,6.480359034427894,22.58483993730854,0.8677470370165578
2015-12-31,-1.1721459388755076,2.6905848615050183,3.8627308003805267,6.553315661885545,22.7194091860555,0.9322247614849701
2016-01-01,-1.325343934327173,2.6591534455898347,3.984497379917008,6.643650825506842,22.602667078668482,0.9357463048886311
2016-01-04,-1.4570386848335604,2.4838872488442956,3.9409259336778555,6.4248131825221515,22.615320951289227,0.8824193189901842
2016-01-05,-1.4553451801894992,2.4864975778004985,3.9418427579899977,6.4283403357904945,22.547240942720773,0.863660608956565
2016-01-06,-1.373048597950632,2.5264564408938313,3.8995050388444636,6.4259614797382945,22.554403268429954,0.8918412705900557
2016-01-07,-1.4492554821006758,2.504068628659955,3.9533241107606307,6.457392739420587,22.571872813629554,0.8799384304163392
2016-01-08,-1.4512382613639327,2.506386683709739,3.957624945073672,6.4640116287834095,22.600394784351238,0.8843762579543156
2016-01-11,-1.0496938894165033,2.6076051873714388,3.657299076787942,6.264904264159382,22.625024116218125,0.8989155722580511
2016-01-12,-1.005009360553255,2.666860199571239,3.6718695601244935,6.338729759695734,22.49096565422412,0.8941309238834757
2016-01-13,-1.1854689370054892,2.6887411102504726,3.874210047255961,6.562951157506434,22.602824281934378,0.889345936105969
2016-01-14,-1.2959772057086798,2.677084908686874,3.973062114395553,6.650147023082428,22.666656004013362,0.9167152455317569
2016-01-15,-1.390347405551778,2.6238436001449457,4.014191005696723,6.63803460584167,22.448276542128315,0.9076493061695201
2016-01-18,-1.1330107035924246,2.666781036710372,3.7997917403027963,6.466572777013169,22.624722481828794,0.9233195648610817
2016-01-19,-1.3465634253471963,2.580462019467473,3.9270254448146686,6.507487464282142,22.716374311738523,0.877172387949292
2016-01-20,-1.3870122125804034,2.5482114616986498,3.9352236742790523,6.483435135977702,22.665726838612727,0.9213124724666886
2016-01-21,-1.4328947891002486,2.5164666642311464,3.9493614533313948,6.465828117562541,22.773194397215672,0.9244303203467737
2016-01-22,-1.31631299318651,2.5625598517395844,3.8788728449260943,6.44143269666568,22.904103026939087,0.893979083639224
2016-01-25,-1.2232431614107628,2.5943137755806527,3.8175569369914157,6.411870712572068,22.579490353419423,0.9216634827136889
